# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
# metadata,"exported_by: ""dive:python""","exported_time: ""Fri Jan  6 15:15:38 2023"""
255786,20160623_SSLC0282_C.JPG,4,3693,2682,3780,2798,1.0,-1,Fem,1.0
255788,20160623_SSLC0282_C.JPG,4,4332,3026,4434,3159,1.0,-1,Fem,1.0
255789,20160623_SSLC0282_C.JPG,4,4320,2340,4428,2397,1.0,-1,Juv,1.0
255790,20160623_SSLC0282_C.JPG,4,2779,2676,2832,2734,1.0,-1,Pup,1.0
255791,20160623_SSLC0282_C.JPG,4,3086,2964,3127,3017,1.0,-1,Pup,1.0
255792,20160623_SSLC0282_C.JPG,4,3256,2021,3290,2102,1.0,-1,Pup,1.0
255793,20160623_SSLC0282_C.JPG,4,2960,2124,3021,2170,1.0,-1,Pup,1.0
255794,20160623_SSLC0282_C.JPG,4,2704,2196,2766,2226,1.0,-1,Pup,1.0
255795,20160623_SSLC0282_C.JPG,4,2932,936,2989,971,1.0,-1,Pup,1.0
255796,20160623_SSLC0282_C.JPG,4,2954,1269,2995,1326,1.0,-1,Pup,1.0
255797,20160623_SSLC0282_C.JPG,4,2969,1300,3025,1335,1.0,-1,Pup,1.0
255798,20160623_SSLC0282_C.JPG,4,3113,1284,3158,1348,1.0,-1,Pup,1.0
255799,20160623_SSLC0282_C.JPG,4,3174,1291,3221,1346,1.0,-1,Pup,1.0
255800,20160623_SSLC0282_C.JPG,4,2981,1483,3022,1526,1.0,-1,Pup,1.0
255801,20160623_SSLC0282_C.JPG,4,3255,939,3349,1027,1.0,-1,Fem,1.0
255802,20160623_SSLC0282_C.JPG,4,3272,239,3326,280,1.0,-1,Pup,1.0
255803,20160623_SSLC0282_C.JPG,4,3689,729,3742,772,1.0,-1,Pup,1.0
255804,20160623_SSLC0282_C.JPG,4,3450,823,3507,871,1.0,-1,Pup,1.0
255805,20160623_SSLC0282_C.JPG,4,3571,1241,3633,1293,1.0,-1,Pup,1.0
255806,20160623_SSLC0282_C.JPG,4,3313,1140,3376,1188,1.0,-1,Pup,1.0
255807,20160623_SSLC0282_C.JPG,4,3858,1222,3897,1270,1.0,-1,Pup,1.0
255808,20160623_SSLC0282_C.JPG,4,3570,1615,3616,1664,1.0,-1,Pup,1.0
255809,20160623_SSLC0282_C.JPG,4,2780,676,2827,722,1.0,-1,Pup,1.0
255810,20160623_SSLC0284_C.JPG,5,1335,2535,1405,2609,1.0,-1,Bull,1.0
255811,20160623_SSLC0284_C.JPG,5,2080,1976,2282,2097,1.0,-1,Bull,1.0
255812,20160623_SSLC0284_C.JPG,5,1838,893,2007,979,1.0,-1,Bull,1.0
255813,20160623_SSLC0284_C.JPG,5,3179,1146,3345,1260,1.0,-1,Bull,1.0
255814,20160623_SSLC0284_C.JPG,5,3205,1810,3339,1969,1.0,-1,Bull,1.0
255815,20160623_SSLC0284_C.JPG,5,3942,1877,4065,1977,1.0,-1,Bull,1.0
255816,20160623_SSLC0284_C.JPG,5,3700,1106,3792,1271,1.0,-1,SAM,1.0
255817,20160623_SSLC0284_C.JPG,5,1787,2437,1886,2505,1.0,-1,Fem,1.0
255818,20160623_SSLC0284_C.JPG,5,1733,2570,1872,2664,1.0,-1,Fem,1.0
255819,20160623_SSLC0284_C.JPG,5,1890,2469,2004,2539,1.0,-1,Fem,1.0
255820,20160623_SSLC0284_C.JPG,5,2080,2780,2210,2896,1.0,-1,Fem,1.0
255821,20160623_SSLC0284_C.JPG,5,2199,2746,2365,2830,1.0,-1,Fem,1.0
255822,20160623_SSLC0284_C.JPG,5,2549,2735,2668,2819,1.0,-1,Fem,1.0
255823,20160623_SSLC0284_C.JPG,5,2314,2961,2430,3119,1.0,-1,Fem,1.0
255824,20160623_SSLC0284_C.JPG,5,2183,2883,2273,3030,1.0,-1,Fem,1.0
255825,20160623_SSLC0284_C.JPG,5,1740,1780,1826,1855,1.0,-1,Fem,1.0
255826,20160623_SSLC0284_C.JPG,5,1844,1826,1932,1948,1.0,-1,Fem,1.0
255827,20160623_SSLC0284_C.JPG,5,1890,2032,2005,2089,1.0,-1,Fem,1.0
255828,20160623_SSLC0284_C.JPG,5,2008,2096,2118,2193,1.0,-1,Fem,1.0
255829,20160623_SSLC0284_C.JPG,5,1924,2220,2077,2301,1.0,-1,Fem,1.0
255831,20160623_SSLC0284_C.JPG,5,2137,2156,2288,2237,1.0,-1,Fem,1.0
255832,20160623_SSLC0284_C.JPG,5,2098,2040,2202,2125,1.0,-1,Fem,1.0
255833,20160623_SSLC0284_C.JPG,5,2016,1888,2162,1967,1.0,-1,Fem,1.0
255834,20160623_SSLC0284_C.JPG,5,2050,1803,2148,1868,1.0,-1,Fem,1.0
255835,20160623_SSLC0284_C.JPG,5,1945,1793,2046,1868,1.0,-1,Fem,1.0
255836,20160623_SSLC0284_C.JPG,5,2278,1885,2382,1984,1.0,-1,Fem,1.0
255837,20160623_SSLC0284_C.JPG,5,2270,1768,2343,1864,1.0,-1,Fem,1.0
255838,20160623_SSLC0284_C.JPG,5,2175,1810,2266,1932,1.0,-1,Fem,1.0
255839,20160623_SSLC0284_C.JPG,5,2342,1825,2424,1933,1.0,-1,Fem,1.0
255840,20160623_SSLC0284_C.JPG,5,2432,1836,2541,1929,1.0,-1,Fem,1.0
255841,20160623_SSLC0284_C.JPG,5,2443,1705,2505,1801,1.0,-1,Fem,1.0
255842,20160623_SSLC0284_C.JPG,5,2658,1697,2741,1816,1.0,-1,Fem,1.0
255843,20160623_SSLC0284_C.JPG,5,2540,2036,2659,2117,1.0,-1,Fem,1.0
255844,20160623_SSLC0284_C.JPG,5,1569,1480,1703,1558,1.0,-1,Fem,1.0
255845,20160623_SSLC0284_C.JPG,5,1956,1564,2104,1609,1.0,-1,Fem,1.0
255846,20160623_SSLC0284_C.JPG,5,2271,1571,2384,1667,1.0,-1,Fem,1.0
255847,20160623_SSLC0284_C.JPG,5,2549,1557,2614,1650,1.0,-1,Fem,1.0
255848,20160623_SSLC0284_C.JPG,5,2603,1549,2680,1659,1.0,-1,Fem,1.0
255849,20160623_SSLC0284_C.JPG,5,2591,1479,2673,1551,1.0,-1,Fem,1.0
255850,20160623_SSLC0284_C.JPG,5,2562,1230,2643,1322,1.0,-1,Fem,1.0
255851,20160623_SSLC0284_C.JPG,5,2574,1160,2660,1248,1.0,-1,Fem,1.0
255852,20160623_SSLC0284_C.JPG,5,2679,1196,2749,1304,1.0,-1,Fem,1.0
255853,20160623_SSLC0284_C.JPG,5,2731,1136,2857,1197,1.0,-1,Fem,1.0
255854,20160623_SSLC0284_C.JPG,5,2722,1068,2810,1160,1.0,-1,Fem,1.0
255855,20160623_SSLC0284_C.JPG,5,2812,1046,2891,1159,1.0,-1,Fem,1.0
255856,20160623_SSLC0284_C.JPG,5,3006,988,3119,1071,1.0,-1,Fem,1.0
255857,20160623_SSLC0284_C.JPG,5,2815,1387,2916,1481,1.0,-1,Fem,1.0
255858,20160623_SSLC0284_C.JPG,5,2702,1327,2803,1417,1.0,-1,Fem,1.0
255859,20160623_SSLC0284_C.JPG,5,2947,1445,3066,1517,1.0,-1,Fem,1.0
255860,20160623_SSLC0284_C.JPG,5,2796,1531,2883,1616,1.0,-1,Fem,1.0
255861,20160623_SSLC0284_C.JPG,5,3023,1629,3087,1780,1.0,-1,Fem,1.0
255862,20160623_SSLC0284_C.JPG,5,2702,1951,2822,2052,1.0,-1,Fem,1.0
255863,20160623_SSLC0284_C.JPG,5,2825,2075,2929,2156,1.0,-1,Fem,1.0
255864,20160623_SSLC0284_C.JPG,5,3352,2319,3443,2410,1.0,-1,Fem,1.0
255865,20160623_SSLC0284_C.JPG,5,3567,2300,3661,2419,1.0,-1,Fem,1.0
255866,20160623_SSLC0284_C.JPG,5,2736,3086,2832,3201,1.0,-1,Fem,1.0
255867,20160623_SSLC0284_C.JPG,5,2404,2883,2502,2939,1.0,-1,Juv,1.0
255868,20160623_SSLC0284_C.JPG,5,2606,2669,2690,2723,1.0,-1,Juv,1.0
255869,20160623_SSLC0284_C.JPG,5,2458,2201,2550,2273,1.0,-1,Juv,1.0
255870,20160623_SSLC0284_C.JPG,5,2513,2147,2621,2220,1.0,-1,Fem,1.0
255871,20160623_SSLC0284_C.JPG,5,2138,1791,2175,1861,1.0,-1,Juv,1.0
255872,20160623_SSLC0284_C.JPG,5,2536,1859,2584,1967,1.0,-1,Fem,1.0
255873,20160623_SSLC0284_C.JPG,5,2520,1760,2600,1826,1.0,-1,Fem,1.0
255874,20160623_SSLC0284_C.JPG,5,2494,1677,2579,1750,1.0,-1,Fem,1.0
255875,20160623_SSLC0284_C.JPG,5,2473,1487,2545,1567,1.0,-1,Fem,1.0
255876,20160623_SSLC0284_C.JPG,5,2526,1494,2569,1584,1.0,-1,Fem,1.0
255877,20160623_SSLC0284_C.JPG,5,2364,1243,2427,1333,1.0,-1,Fem,1.0
255878,20160623_SSLC0284_C.JPG,5,2415,1270,2454,1329,1.0,-1,Juv,1.0
255879,20160623_SSLC0284_C.JPG,5,2435,1241,2493,1318,1.0,-1,Fem,1.0
255880,20160623_SSLC0284_C.JPG,5,2463,1210,2531,1289,1.0,-1,Fem,1.0
255881,20160623_SSLC0284_C.JPG,5,2415,1313,2476,1376,1.0,-1,Juv,1.0
255882,20160623_SSLC0284_C.JPG,5,2522,1356,2609,1425,1.0,-1,Fem,1.0
255883,20160623_SSLC0284_C.JPG,5,1908,760,1976,827,1.0,-1,Fem,1.0
255884,20160623_SSLC0284_C.JPG,5,1960,734,2029,810,1.0,-1,Fem,1.0
255885,20160623_SSLC0284_C.JPG,5,2029,807,2093,871,1.0,-1,Juv,1.0
255886,20160623_SSLC0284_C.JPG,5,2077,811,2128,882,1.0,-1,Fem,1.0
255887,20160623_SSLC0284_C.JPG,5,2733,1186,2837,1241,1.0,-1,Fem,1.0
255888,20160623_SSLC0284_C.JPG,5,2767,1079,2836,1168,1.0,-1,Fem,1.0
255889,20160623_SSLC0284_C.JPG,5,2900,992,2968,1093,1.0,-1,Fem,1.0
255890,20160623_SSLC0284_C.JPG,5,2945,1053,2997,1149,1.0,-1,Fem,1.0
255891,20160623_SSLC0284_C.JPG,5,2896,1091,2971,1187,1.0,-1,Fem,1.0
255892,20160623_SSLC0284_C.JPG,5,2844,1201,2964,1266,1.0,-1,Fem,1.0
255893,20160623_SSLC0284_C.JPG,5,2791,1175,2876,1281,1.0,-1,Fem,1.0
255894,20160623_SSLC0284_C.JPG,5,2956,1140,3004,1252,1.0,-1,Fem,1.0
255895,20160623_SSLC0284_C.JPG,5,3056,1069,3137,1120,1.0,-1,Fem,1.0
255896,20160623_SSLC0284_C.JPG,5,3125,1000,3179,1052,1.0,-1,Juv,1.0
255897,20160623_SSLC0284_C.JPG,5,3269,973,3338,1035,1.0,-1,Fem,1.0
255898,20160623_SSLC0284_C.JPG,5,3367,972,3419,1042,1.0,-1,Fem,1.0
255899,20160623_SSLC0284_C.JPG,5,3092,1380,3161,1435,1.0,-1,Juv,1.0
255900,20160623_SSLC0284_C.JPG,5,2901,1490,2969,1565,1.0,-1,Juv,1.0
255901,20160623_SSLC0284_C.JPG,5,2945,1592,3056,1669,1.0,-1,Fem,1.0
255902,20160623_SSLC0284_C.JPG,5,2963,1688,3019,1761,1.0,-1,Juv,1.0
255903,20160623_SSLC0284_C.JPG,5,2852,1680,2946,1758,1.0,-1,Fem,1.0
255904,20160623_SSLC0284_C.JPG,5,2796,1873,2903,1935,1.0,-1,Fem,1.0
255905,20160623_SSLC0284_C.JPG,5,2839,1971,2927,2023,1.0,-1,Juv,1.0
255906,20160623_SSLC0284_C.JPG,5,3487,2196,3570,2262,1.0,-1,Juv,1.0
255908,20160623_SSLC0284_C.JPG,5,2984,2363,3046,2406,1.0,-1,Juv,1.0
255909,20160623_SSLC0284_C.JPG,5,3656,3143,3753,3196,1.0,-1,Juv,1.0
255910,20160623_SSLC0284_C.JPG,5,3721,3081,3785,3139,1.0,-1,Juv,1.0
255911,20160623_SSLC0284_C.JPG,5,3758,2989,3830,3070,1.0,-1,Juv,1.0
255912,20160623_SSLC0284_C.JPG,5,3933,2377,4018,2440,1.0,-1,Juv,1.0
255913,20160623_SSLC0284_C.JPG,5,3659,2177,3752,2256,1.0,-1,Fem,1.0
255914,20160623_SSLC0284_C.JPG,5,2305,2905,2374,2950,1.0,-1,Pup,1.0
255915,20160623_SSLC0284_C.JPG,5,2214,2847,2278,2887,1.0,-1,Pup,1.0
255916,20160623_SSLC0284_C.JPG,5,2661,3066,2700,3108,1.0,-1,Pup,1.0
255917,20160623_SSLC0284_C.JPG,5,2511,2769,2552,2808,1.0,-1,Pup,1.0
255918,20160623_SSLC0284_C.JPG,5,1983,2463,2031,2524,1.0,-1,Pup,1.0
255919,20160623_SSLC0284_C.JPG,5,1695,2502,1754,2542,1.0,-1,Pup,1.0
255920,20160623_SSLC0284_C.JPG,5,1721,2482,1777,2526,1.0,-1,Pup,1.0
255921,20160623_SSLC0284_C.JPG,5,1726,2538,1774,2575,1.0,-1,Pup,1.0
255922,20160623_SSLC0284_C.JPG,5,1676,2549,1718,2589,1.0,-1,Pup,1.0
255923,20160623_SSLC0284_C.JPG,5,1700,2646,1750,2680,1.0,-1,Pup,1.0
255924,20160623_SSLC0284_C.JPG,5,2070,2367,2104,2423,1.0,-1,Pup,1.0
255925,20160623_SSLC0284_C.JPG,5,1987,2345,2156,2414,1.0,-1,Fem,1.0
255926,20160623_SSLC0284_C.JPG,5,1981,2226,2029,2262,1.0,-1,Pup,1.0
255927,20160623_SSLC0284_C.JPG,5,1967,2130,2011,2175,1.0,-1,Pup,1.0
255928,20160623_SSLC0284_C.JPG,5,2095,2096,2150,2132,1.0,-1,Pup,1.0
255929,20160623_SSLC0284_C.JPG,5,2129,2176,2168,2230,1.0,-1,Pup,1.0
255930,20160623_SSLC0284_C.JPG,5,1822,2030,1865,2078,1.0,-1,Pup,1.0
255931,20160623_SSLC0284_C.JPG,5,1693,1970,1727,2041,1.0,-1,Pup,1.0
255932,20160623_SSLC0284_C.JPG,5,1652,1913,1698,1960,1.0,-1,Pup,1.0
255933,20160623_SSLC0284_C.JPG,5,1820,2358,1874,2406,1.0,-1,Pup,1.0
255934,20160623_SSLC0284_C.JPG,5,1995,1856,2046,1887,1.0,-1,Pup,1.0
255935,20160623_SSLC0284_C.JPG,5,2006,1899,2050,1939,1.0,-1,Pup,1.0
255936,20160623_SSLC0284_C.JPG,5,2146,1852,2179,1913,1.0,-1,Pup,1.0
255937,20160623_SSLC0284_C.JPG,5,1628,1457,1666,1493,1.0,-1,Pup,1.0
255938,20160623_SSLC0284_C.JPG,5,1986,1535,2051,1566,1.0,-1,Pup,1.0
255939,20160623_SSLC0284_C.JPG,5,2228,1649,2273,1692,1.0,-1,Pup,1.0
255940,20160623_SSLC0284_C.JPG,5,2279,1717,2328,1752,1.0,-1,Pup,1.0
255941,20160623_SSLC0284_C.JPG,5,2766,2191,2803,2257,1.0,-1,Pup,1.0
255942,20160623_SSLC0284_C.JPG,5,1560,2630,1609,2653,1.0,-1,Dead Pup,1.0
255943,20160623_SSLC0361_C.JPG,6,153,2960,249,3072,0.8416420221328735,-1,Bull,0.8416420221328735
255944,20160623_SSLC0361_C.JPG,6,515,2821,687,2898,0.49458542466163635,-1,Juv,0.49458542466163635
255945,20160623_SSLC0361_C.JPG,6,978,2338,1050,2491,1.0,-1,Bull,1.0
255946,20160623_SSLC0361_C.JPG,6,1391,878,1496,1007,0.6102928519248962,-1,SAM,0.6102928519248962
255947,20160623_SSLC0361_C.JPG,6,1024,3102,1055,3197,0.2922881841659546,-1,Juv,0.2922881841659546
255948,20160623_SSLC0361_C.JPG,6,1209,1800,1313,1895,0.8502112627029419,-1,SAM,0.8502112627029419
255949,20160623_SSLC0361_C.JPG,6,907,1698,1019,1817,0.8298059701919556,-1,Bull,0.8298059701919556
255950,20160623_SSLC0361_C.JPG,6,319,2591,431,2646,0.81346595287323,-1,Juv,0.81346595287323
255951,20160623_SSLC0361_C.JPG,6,650,2768,708,2877,0.8795433640480042,-1,Bull,0.8795433640480042
255952,20160623_SSLC0361_C.JPG,6,550,2880,682,2925,0.8992559313774109,-1,Juv,0.8992559313774109
255953,20160623_SSLC0361_C.JPG,6,556,2885,689,2977,0.5693941116333008,-1,Fem,0.5693941116333008
255954,20160623_SSLC0361_C.JPG,6,613,3072,694,3145,0.3713129162788391,-1,Fem,0.3713129162788391
255955,20160623_SSLC0361_C.JPG,6,745,2877,800,2997,0.7358756065368652,-1,Fem,0.7358756065368652
255956,20160623_SSLC0361_C.JPG,6,790,2816,899,2895,0.9069254398345947,-1,Fem,0.9069254398345947
255957,20160623_SSLC0361_C.JPG,6,866,2931,921,3058,0.9036774039268494,-1,Fem,0.9036774039268494
255958,20160623_SSLC0361_C.JPG,6,878,2803,956,2943,0.8948155641555786,-1,Fem,0.8948155641555786
255959,20160623_SSLC0361_C.JPG,6,927,2826,966,2885,0.6110460758209229,-1,Fem,0.6110460758209229
255960,20160623_SSLC0361_C.JPG,6,896,2738,957,2863,0.6155534982681274,-1,SAM,0.6155534982681274
255961,20160623_SSLC0361_C.JPG,6,1024,2711,1077,2850,0.3102976083755493,-1,Fem,0.3102976083755493
255962,20160623_SSLC0361_C.JPG,6,1024,2921,1070,3013,0.5283715128898621,-1,Fem,0.5283715128898621
255963,20160623_SSLC0361_C.JPG,6,913,3357,972,3457,0.5303404331207275,-1,Fem,0.5303404331207275
255964,20160623_SSLC0361_C.JPG,6,957,2464,1070,2554,1.0,-1,Fem,1.0
255965,20160623_SSLC0361_C.JPG,6,828,2468,940,2560,0.9151403903961182,-1,Fem,0.9151403903961182
255966,20160623_SSLC0361_C.JPG,6,673,2651,755,2757,0.8185395002365112,-1,Fem,0.8185395002365112
255967,20160623_SSLC0361_C.JPG,6,601,2568,676,2662,1.0,-1,Fem,1.0
255968,20160623_SSLC0361_C.JPG,6,629,2485,724,2557,1.0,-1,Fem,1.0
255969,20160623_SSLC0361_C.JPG,6,604,2365,673,2462,0.6148805618286133,-1,Fem,0.6148805618286133
255970,20160623_SSLC0361_C.JPG,6,398,2267,494,2362,1.0,-1,Fem,1.0
255971,20160623_SSLC0361_C.JPG,6,673,2158,777,2256,0.8792654275894165,-1,Fem,0.8792654275894165
255972,20160623_SSLC0361_C.JPG,6,672,2218,777,2277,0.2814905643463135,-1,Fem,0.2814905643463135
255973,20160623_SSLC0361_C.JPG,6,856,1972,964,2048,0.522527813911438,-1,Fem,0.522527813911438
255974,20160623_SSLC0361_C.JPG,6,901,2100,975,2220,0.9213417768478394,-1,Fem,0.9213417768478394
255975,20160623_SSLC0361_C.JPG,6,636,2129,693,2240,0.7032132744789124,-1,Fem,0.7032132744789124
255976,20160623_SSLC0361_C.JPG,6,1034,2188,1088,2301,0.553438127040863,-1,Juv,0.553438127040863
255977,20160623_SSLC0361_C.JPG,6,1065,2048,1117,2149,0.6285893321037292,-1,Fem,0.6285893321037292
255978,20160623_SSLC0361_C.JPG,6,1024,2610,1128,2683,0.9032143950462341,-1,Fem,0.9032143950462341
255979,20160623_SSLC0361_C.JPG,6,1059,2508,1125,2653,1.0,-1,Fem,1.0
255980,20160623_SSLC0361_C.JPG,6,677,2333,751,2448,0.7970431447029114,-1,Fem,0.7970431447029114
255981,20160623_SSLC0361_C.JPG,6,914,1384,995,1457,0.5208645462989807,-1,Fem,0.5208645462989807
255982,20160623_SSLC0361_C.JPG,6,791,1379,888,1438,0.8212242722511292,-1,Fem,0.8212242722511292
255983,20160623_SSLC0361_C.JPG,6,778,2920,855,2969,0.9653937220573425,-1,Juv,0.9653937220573425
255984,20160623_SSLC0361_C.JPG,6,814,2957,867,3051,0.679701030254364,-1,Fem,0.679701030254364
255985,20160623_SSLC0361_C.JPG,6,986,3047,1058,3197,1.0,-1,Fem,1.0
255986,20160623_SSLC0361_C.JPG,6,828,2860,891,2938,0.9489466547966003,-1,Juv,0.9489466547966003
255987,20160623_SSLC0361_C.JPG,6,1024,2861,1088,2937,0.7957809567451477,-1,Juv,0.7957809567451477
255988,20160623_SSLC0361_C.JPG,6,538,1895,603,1980,0.7793222665786743,-1,Juv,0.7793222665786743
255989,20160623_SSLC0361_C.JPG,6,450,2131,507,2198,0.9006251096725464,-1,Fem,0.9006251096725464
255990,20160623_SSLC0361_C.JPG,6,454,2201,506,2300,0.6047447323799133,-1,Fem,0.6047447323799133
255991,20160623_SSLC0361_C.JPG,6,418,2294,482,2362,0.9252119660377502,-1,Juv,0.9252119660377502
255992,20160623_SSLC0361_C.JPG,6,405,2327,484,2423,0.8322002291679382,-1,Fem,0.8322002291679382
255993,20160623_SSLC0361_C.JPG,6,370,2317,407,2408,0.9402949213981628,-1,Juv,0.9402949213981628
255994,20160623_SSLC0361_C.JPG,6,389,2430,459,2524,0.8464954495429993,-1,Fem,0.8464954495429993
255995,20160623_SSLC0361_C.JPG,6,388,2534,458,2619,1.0,-1,Fem,1.0
255996,20160623_SSLC0361_C.JPG,6,513,2275,573,2380,0.6038395762443542,-1,Fem,0.6038395762443542
255997,20160623_SSLC0361_C.JPG,6,556,2528,608,2622,1.0,-1,Fem,1.0
255998,20160623_SSLC0361_C.JPG,6,560,2410,605,2538,0.5706047415733337,-1,SAM,0.5706047415733337
255999,20160623_SSLC0361_C.JPG,6,590,2427,653,2501,0.9424065947532654,-1,Juv,0.9424065947532654
256000,20160623_SSLC0361_C.JPG,6,595,2332,679,2406,0.6921228766441345,-1,Juv,0.6921228766441345
256001,20160623_SSLC0361_C.JPG,6,617,2309,704,2342,0.7423965930938721,-1,Juv,0.7423965930938721
256002,20160623_SSLC0361_C.JPG,6,625,2275,728,2315,0.6728819608688354,-1,Fem,0.6728819608688354
256003,20160623_SSLC0361_C.JPG,6,640,2258,726,2289,0.6112992763519287,-1,Juv,0.6112992763519287
256004,20160623_SSLC0361_C.JPG,6,655,2147,726,2249,0.34645843505859375,-1,Juv,0.34645843505859375
256005,20160623_SSLC0361_C.JPG,6,698,2082,765,2178,0.7234920263290405,-1,Fem,0.7234920263290405
256006,20160623_SSLC0361_C.JPG,6,717,1987,771,2087,1.0,-1,Juv,1.0
256007,20160623_SSLC0361_C.JPG,6,713,1948,819,2015,0.9336889386177063,-1,Fem,0.9336889386177063
256008,20160623_SSLC0361_C.JPG,6,806,1946,860,2048,0.7779529094696045,-1,Fem,0.7779529094696045
256009,20160623_SSLC0361_C.JPG,6,791,2077,862,2140,0.9861603379249573,-1,Juv,0.9861603379249573
256010,20160623_SSLC0361_C.JPG,6,771,2121,859,2190,0.6875312328338623,-1,Fem,0.6875312328338623
256011,20160623_SSLC0361_C.JPG,6,791,2202,858,2255,0.9869121313095093,-1,Juv,0.9869121313095093
256012,20160623_SSLC0361_C.JPG,6,731,2246,817,2290,0.8329489231109619,-1,Juv,0.8329489231109619
256013,20160623_SSLC0361_C.JPG,6,731,2282,824,2338,0.5997189879417419,-1,SAM,0.5997189879417419
256014,20160623_SSLC0361_C.JPG,6,659,2314,741,2369,0.7983395457267761,-1,Juv,0.7983395457267761
256015,20160623_SSLC0361_C.JPG,6,667,2414,719,2515,0.5858982801437378,-1,Fem,0.5858982801437378
256016,20160623_SSLC0361_C.JPG,6,606,2484,724,2560,0.6206050515174866,-1,Fem,0.6206050515174866
256017,20160623_SSLC0361_C.JPG,6,702,2443,752,2531,0.9664775729179382,-1,Juv,0.9664775729179382
256018,20160623_SSLC0361_C.JPG,6,713,2573,788,2689,0.7449629902839661,-1,Fem,0.7449629902839661
256019,20160623_SSLC0361_C.JPG,6,734,2560,814,2621,0.4029778242111206,-1,Fem,0.4029778242111206
256020,20160623_SSLC0361_C.JPG,6,783,2505,834,2599,1.0,-1,Juv,1.0
256021,20160623_SSLC0361_C.JPG,6,877,2326,925,2452,0.9271968603134155,-1,Fem,0.9271968603134155
256022,20160623_SSLC0361_C.JPG,6,945,2376,992,2492,0.9427133202552795,-1,Juv,0.9427133202552795
256023,20160623_SSLC0361_C.JPG,6,1043,2371,1113,2419,0.9933503270149231,-1,Juv,0.9933503270149231
256024,20160623_SSLC0361_C.JPG,6,1026,2321,1139,2377,0.6531071662902832,-1,Fem,0.6531071662902832
256025,20160623_SSLC0361_C.JPG,6,886,2180,941,2244,0.9723570346832275,-1,Juv,0.9723570346832275
256026,20160623_SSLC0361_C.JPG,6,980,2049,1045,2094,1.0,-1,Juv,1.0
256027,20160623_SSLC0361_C.JPG,6,928,1993,969,2083,1.0,-1,Juv,1.0
256028,20160623_SSLC0361_C.JPG,6,859,1897,910,1982,0.7492048144340515,-1,Juv,0.7492048144340515
256029,20160623_SSLC0361_C.JPG,6,1081,1931,1156,2004,0.8249548673629761,-1,Juv,0.8249548673629761
256030,20160623_SSLC0361_C.JPG,6,997,2530,1060,2611,1.0,-1,Juv,1.0
256031,20160623_SSLC0361_C.JPG,6,958,2560,1011,2624,0.3082214295864105,-1,Juv,0.3082214295864105
256032,20160623_SSLC0361_C.JPG,6,1043,2578,1113,2635,0.7260787487030029,-1,Juv,0.7260787487030029
256033,20160623_SSLC0361_C.JPG,6,992,2605,1024,2724,0.24295957386493683,-1,SAM,0.24295957386493683
256034,20160623_SSLC0361_C.JPG,6,1024,2647,1069,2747,0.7500553131103516,-1,Juv,0.7500553131103516
256035,20160623_SSLC0361_C.JPG,6,942,2610,995,2721,0.6713659763336182,-1,SAM,0.6713659763336182
256036,20160623_SSLC0361_C.JPG,6,1094,2245,1132,2330,0.9496835470199585,-1,Juv,0.9496835470199585
256037,20160623_SSLC0361_C.JPG,6,850,1308,920,1383,0.5334206819534302,-1,Juv,0.5334206819534302
256038,20160623_SSLC0361_C.JPG,6,803,1422,878,1489,0.9211959838867188,-1,Juv,0.9211959838867188
256039,20160623_SSLC0361_C.JPG,6,607,1788,661,1904,0.8455489277839661,-1,Fem,0.8455489277839661
256040,20160623_SSLC0361_C.JPG,6,872,1536,924,1587,0.2234453707933426,-1,Juv,0.2234453707933426
256041,20160623_SSLC0361_C.JPG,6,948,1536,1009,1605,0.804132878780365,-1,Juv,0.804132878780365
256042,20160623_SSLC0361_C.JPG,6,1024,1571,1063,1639,0.3794555962085724,-1,Juv,0.3794555962085724
256043,20160623_SSLC0361_C.JPG,6,973,1655,1024,1721,0.6206613183021545,-1,Fem,0.6206613183021545
256044,20160623_SSLC0361_C.JPG,6,1161,1754,1239,1822,0.8244974613189697,-1,Fem,0.8244974613189697
256045,20160623_SSLC0361_C.JPG,6,1132,1826,1188,1909,0.8691465854644775,-1,Juv,0.8691465854644775
256046,20160623_SSLC0361_C.JPG,6,1087,1893,1176,1943,0.8576608300209045,-1,Juv,0.8576608300209045
256047,20160623_SSLC0361_C.JPG,6,964,1845,1022,1879,1.0,-1,Juv,1.0
256048,20160623_SSLC0361_C.JPG,6,958,1822,1024,1885,0.5556328296661377,-1,Juv,0.5556328296661377
256049,20160623_SSLC0361_C.JPG,6,915,1822,1007,1895,0.5280107259750366,-1,Fem,0.5280107259750366
256050,20160623_SSLC0361_C.JPG,6,922,1867,998,1946,0.677219569683075,-1,Fem,0.677219569683075
256051,20160623_SSLC0361_C.JPG,6,877,1817,922,1915,0.7092225551605225,-1,Juv,0.7092225551605225
256052,20160623_SSLC0361_C.JPG,6,823,1868,878,1939,0.8868349194526672,-1,Juv,0.8868349194526672
256053,20160623_SSLC0465_C.JPG,7,705,839,853,975,1.0,-1,Bull,1.0
256054,20160623_SSLC0465_C.JPG,7,541,1103,689,1209,1.0,-1,Bull,1.0
256055,20160623_SSLC0465_C.JPG,7,1264,1349,1365,1511,1.0,-1,Bull,1.0
